reservation_id,user_id,room_id,check_in,check_out,nights,guests,booking_date,booking_channel,status,price_per_night,total_price
447,520,41,2023-07-27,2023-08-01,5,3,2023-06-25,web,confirmed,150.3,751.52
1278,499,42,2023-07-27,2023-07-30,3,3,2023-07-22,phone,confirmed,73.2,219.59
268,16,43,2023-07-27,2023-07-30,3,4,2023-07-19,mobile_app,confirmed,107.69,323.07
185,406,45,2023-07-27,2023-07-30,3,3,2023-06-02,mobile_app,confirmed,63.36,190.08
1164,622,49,2023-07-27,2023-07-28,1,4,2023-07-26,agency,confirmed,167.65,167.65
775,106,50,2023-07-27,2023-07-28,1,3,2023-05-30,web,confirmed,105.47,105.47
1794,541,57,2023-07-27,2023-07-28,1,2,2023-06-27,mobile_app,confirmed,156.44,156.44
342,698,58,2023-07-27,2023-08-01,5,1,2023-07-14,mobile_app,confirmed,179.82,899.09
1394,794,60,2023-07-27,2023-07-29,2,1,2023-07-26,phone,confirmed,163.42,326.83
466,493,61,2023-07-27,2023-07-30,3,2,2023-07-26,mobile_app,confirmed,62.86,188.59
1709,620,65,2023-07-27,2023-07-28,1,1,2023-06-01,mobile_app,confirmed,87.03,87.03
204,271,67,2023-07-27,2023-08-02,6,2,2023-07-19,mobile_app,confirmed,158.19,949.13
1169,499,68,2023-07-27,2023-07-31,4,1,2023-07-08,mobile_app,confirmed,63.5,253.99
20,40,69,2023-07-27,2023-07-29,2,1,2023-07-06,phone,confirmed,127.89,255.79
1798,566,74,2023-07-27,2023-07-28,1,4,2023-06-01,web,confirmed,111.35,111.35
1514,512,81,2023-07-27,2023-07-28,1,3,2023-06-16,phone,confirmed,60.16,60.16
672,109,83,2023-07-27,2023-07-31,4,4,2023-06-19,mobile_app,confirmed,127.35,509.39
1914,112,85,2023-07-27,2023-07-28,1,4,2023-07-05,web,confirmed,70.14,70.14
1240,70,92,2023-07-27,2023-07-28,1,4,2023-07-12,agency,confirmed,148.25,148.25
1908,398,94,2023-07-27,2023-07-28,1,3,2023-07-01,web,confirmed,115.83,115.83
335,258,95,2023-07-27,2023-08-02,6,3,2023-07-13,mobile_app,confirmed,142.82,856.9
1879,597,96,2023-07-27,2023-07-28,1,4,2023-07-19,agency,confirmed,132.23,132.23
402,668,99,2023-07-27,2023-07-29,2,1,2023-07-03,web,confirmed,60.71,121.43
1175,364,100,2023-07-27,2023-07-31,4,4,2023-06-08,web,confirmed,99.62,398.47
1696,172,104,2023-07-27,2023-07-28,1,2,2023-07-25,agency,confirmed,106.86,106.86
339,486,105,2023-07-27,2023-07-29,2,1,2023-06-12,mobile_app,confirmed,109.54,219.08
1783,536,106,2023-07-27,2023-07-28,1,1,2023-07-03,phone,confirmed,175.36,175.36
1201,390,107,2023-07-27,2023-07-29,2,3,2023-06-20,phone,confirmed,68.87,137.73
647,330,112,2023-07-27,2023-07-29,2,2,2023-07-24,web,confirmed,148.22,296.45
1221,771,114,2023-07-27,2023-07-31,4,1,2023-07-25,mobile_app,confirmed,176.34,705.34
944,765,117,2023-07-27,2023-07-29,2,1,2023-07-03,phone,confirmed,139.31,278.62
312,154,118,2023-07-27,2023-07-31,4,4,2023-07-05,web,confirmed,151.36,605.45
1831,167,123,2023-07-27,2023-07-28,1,3,2023-06-18,web,confirmed,80.54,80.54
1883,536,124,2023-07-27,2023-07-28,1,1,2023-05-28,mobile_app,confirmed,132.19,132.19
1104,741,127,2023-07-27,2023-07-28,1,1,2023-07-19,phone,confirmed,149.42,149.42
1608,242,129,2023-07-27,2023-07-28,1,1,2023-06-06,web,confirmed,131.49,131.49
1927,324,131,2023-07-27,2023-07-28,1,3,2023-07-13,mobile_app,confirmed,164.17,164.17
1003,352,132,2023-07-27,2023-07-29,2,1,2023-07-03,mobile_app,confirmed,129.12,258.24
1225,574,134,2023-07-27,2023-07-30,3,2,2023-07-01,web,confirmed,61.91,185.72
542,763,135,2023-07-27,2023-07-31,4,1,2023-06-07,phone,confirmed,161.88,647.5
473,77,136,2023-07-27,2023-07-28,1,4,2023-07-09,agency,confirmed,65.78,65.78
393,420,137,2023-07-27,2023-07-30,3,1,2023-07-14,phone,confirmed,127.73,383.19
1378,554,139,2023-07-27,2023-07-29,2,4,2023-06-20,mobile_app,confirmed,137.62,275.23
18,420,140,2023-07-27,2023-08-01,5,2,2023-06-26,agency,confirmed,97.47,487.33
135,262,143,2023-07-27,2023-07-29,2,4,2023-06-18,phone,confirmed,163.37,326.74
644,252,144,2023-07-27,2023-07-29,2,3,2023-06-02,phone,confirmed,148.39,296.78
1787,173,149,2023-07-27,2023-07-28,1,1,2023-06-22,agency,confirmed,153.74,153.74
420,486,10,2023-07-28,2023-08-02,5,3,2023-06-13,phone,confirmed,153.37,766.84
670,379,11,2023-07-28,2023-07-30,2,4,2023-06-23,web,confirmed,168.78,337.56
1294,402,14,2023-07-28,2023-07-31,3,2,2023-06-16,phone,confirmed,135.21,405.62
833,353,15,2023-07-28,2023-08-02,5,1,2023-07-23,web,confirmed,105.49,527.45
1038,571,16,2023-07-28,2023-07-30,2,3,2023-05-31,phone,confirmed,62.82,125.64
538,535,18,2023-07-28,2023-07-30,2,1,2023-06-03,agency,confirmed,83.5,167.01
1025,625,25,2023-07-28,2023-08-01,4,2,2023-06-06,web,confirmed,156.91,627.64
287,248,29,2023-07-28,2023-07-31,3,2,2023-07-24,phone,confirmed,94.6,283.8
831,741,33,2023-07-28,2023-08-01,4,1,2023-05-31,phone,confirmed,100.46,401.84
982,128,35,2023-07-28,2023-07-29,1,4,2023-06-23,phone,confirmed,143.58,143.58
7,692,37,2023-07-28,2023-07-29,1,3,2023-07-19,web,confirmed,65.68,65.68
900,11,40,2023-07-28,2023-08-01,4,2,2023-07-10,web,confirmed,146.56,586.26
1547,250,49,2023-07-28,2023-07-29,1,3,2023-06-06,phone,confirmed,61.73,61.73
1367,68,50,2023-07-28,2023-07-31,3,2,2023-06-19,mobile_app,confirmed,174.9,524.69
1569,339,51,2023-07-28,2023-07-29,1,3,2023-07-03,phone,confirmed,154.06,154.06
88,239,57,2023-07-28,2023-07-31,3,1,2023-06-10,mobile_app,confirmed,81.15,243.44
14,312,63,2023-07-28,2023-08-02,5,2,2023-07-10,web,confirmed,75.27,376.37
790,560,64,2023-07-28,2023-08-01,4,2,2023-06-28,agency,confirmed,73.56,294.25
1103,285,65,2023-07-28,2023-07-29,1,4,2023-07-16,web,confirmed,63.98,63.98
1322,353,66,2023-07-28,2023-07-30,2,3,2023-07-14,web,confirmed,154.81,309.62
952,678,74,2023-07-28,2023-08-02,5,1,2023-06-20,phone,confirmed,136.99,684.96
522,40,75,2023-07-28,2023-07-30,2,1,2023-06-27,web,confirmed,97.85,195.69
1024,295,76,2023-07-28,2023-08-01,4,3,2023-06-14,web,confirmed,102.23,408.92
1356,339,77,2023-07-28,2023-07-30,2,2,2023-07-02,mobile_app,confirmed,174.36,348.72
1051,221,81,2023-07-28,2023-07-30,2,4,2023-06-23,mobile_app,confirmed,86.99,173.99
1392,94,82,2023-07-28,2023-07-30,2,3,2023-07-02,phone,confirmed,160.68,321.36
360,748,84,2023-07-28,2023-07-31,3,1,2023-06-13,phone,confirmed,74.53,223.59
101,583,85,2023-07-28,2023-07-29,1,2,2023-07-24,mobile_app,confirmed,78.71,78.71
868,535,86,2023-07-28,2023-07-29,1,1,2023-06-13,web,confirmed,159.43,159.43
151,256,87,2023-07-28,2023-07-29,1,3,2023-06-12,web,confirmed,179.04,179.04
791,109,89,2023-07-28,2023-08-03,6,3,2023-07-10,mobile_app,confirmed,108.66,651.98
1672,323,92,2023-07-28,2023-07-29,1,4,2023-06-30,agency,confirmed,116.93,116.93
838,432,94,2023-07-28,2023-07-30,2,2,2023-06-10,mobile_app,confirmed,161.18,322.35
722,669,96,2023-07-28,2023-08-01,4,3,2023-06-18,phone,confirmed,96.33,385.32
535,95,98,2023-07-28,2023-07-29,1,3,2023-06-29,web,confirmed,145.65,145.65
1350,62,103,2023-07-28,2023-07-30,2,3,2023-07-26,mobile_app,confirmed,73.72,147.44
1125,103,104,2023-07-28,2023-07-31,3,3,2023-06-27,mobile_app,confirmed,105.52,316.56
739,40,106,2023-07-28,2023-07-31,3,1,2023-06-16,mobile_app,confirmed,174.52,523.56
554,535,108,2023-07-28,2023-07-31,3,4,2023-07-26,web,confirmed,155.9,467.69
1145,695,110,2023-07-28,2023-07-30,2,3,2023-06-07,agency,confirmed,152.78,305.55
219,630,111,2023-07-28,2023-08-02,5,4,2023-07-13,agency,confirmed,85.07,425.33
1666,319,113,2023-07-28,2023-07-29,1,1,2023-07-21,web,confirmed,115.74,115.74
296,89,116,2023-07-28,2023-07-29,1,4,2023-06-24,web,confirmed,111.11,111.11
1004,202,119,2023-07-28,2023-07-29,1,3,2023-06-23,web,confirmed,113.35,113.35
1361,779,122,2023-07-28,2023-07-29,1,3,2023-06-11,web,confirmed,125.57,125.57
213,593,123,2023-07-28,2023-07-31,3,2,2023-07-24,web,confirmed,93.22,279.67
935,634,124,2023-07-28,2023-07-30,2,3,2023-07-06,agency,confirmed,84.94,169.87
1444,749,125,2023-07-28,2023-07-29,1,2,2023-07-15,mobile_app,confirmed,80.79,80.79
1331,426,126,2023-07-28,2023-07-30,2,3,2023-07-24,phone,confirmed,106.96,213.92
1267,87,127,2023-07-28,2023-07-31,3,1,2023-07-08,mobile_app,confirmed,169.96,509.88
43,711,129,2023-07-28,2023-08-03,6,4,2023-05-30,mobile_app,confirmed,113.32,679.94
356,383,131,2023-07-28,2023-07-29,1,3,2023-06-04,agency,confirmed,134.53,134.53
596,151,136,2023-07-28,2023-07-30,2,4,2023-07-11,web,confirmed,109.25,218.51
1554,619,138,2023-07-28,2023-07-29,1,1,2023-07-15,web,confirmed,95.62,95.62
1314,538,142,2023-07-28,2023-07-29,1,4,2023-07-20,web,confirmed,64.31,64.31
580,512,147,2023-07-28,2023-07-29,1,1,2023-06-19,web,confirmed,145.69,145.69
645,789,148,2023-07-28,2023-08-01,4,2,2023-07-24,mobile_app,confirmed,90.79,363.16
1376,530,149,2023-07-28,2023-07-29,1,3,2023-07-07,phone,confirmed,92.71,92.71
793,187,3,2023-07-29,2023-07-30,1,1,2023-06-07,agency,confirmed,170.82,170.82
374,536,4,2023-07-29,2023-07-30,1,3,2023-06-17,agency,confirmed,124.65,124.65
1639,526,6,2023-07-29,2023-07-31,2,1,2023-06-16,agency,confirmed,73.22,146.44
1827,184,7,2023-07-29,2023-07-30,1,3,2023-07-10,web,confirmed,99.66,99.66
955,518,9,2023-07-29,2023-07-31,2,2,2023-07-13,mobile_app,confirmed,167.94,335.88
735,578,17,2023-07-29,2023-08-03,5,3,2023-07-09,agency,confirmed,113.89,569.43
1784,527,19,2023-07-29,2023-07-30,1,1,2023-06-02,agency,confirmed,153.29,153.29
19,131,21,2023-07-29,2023-07-30,1,2,2023-07-12,web,confirmed,162.66,162.66
1418,651,24,2023-07-29,2023-07-30,1,1,2023-06-25,web,confirmed,69.04,69.04
1898,66,26,2023-07-29,2023-07-30,1,1,2023-07-25,phone,confirmed,113.66,113.66
1105,728,28,2023-07-29,2023-08-02,4,3,2023-06-24,mobile_app,confirmed,157.3,629.19
140,562,30,2023-07-29,2023-08-01,3,4,2023-06-18,agency,confirmed,131.91,395.74
1216,332,31,2023-07-29,2023-08-01,3,2,2023-07-04,web,confirmed,152.68,458.04
788,36,32,2023-07-29,2023-08-01,3,3,2023-07-09,phone,confirmed,99.39,298.18
1966,695,34,2023-07-29,2023-07-30,1,2,2023-06-16,phone,confirmed,111.93,111.93
1457,503,35,2023-07-29,2023-07-30,1,3,2023-07-15,phone,confirmed,99.03,99.03
1987,227,36,2023-07-29,2023-07-30,1,2,2023-06-06,agency,confirmed,88.12,88.12
397,341,37,2023-07-29,2023-08-04,6,1,2023-07-28,phone,confirmed,96.28,577.66
1909,692,38,2023-07-29,2023-07-30,1,3,2023-06-16,mobile_app,confirmed,153.53,153.53
1656,460,44,2023-07-29,2023-07-30,1,4,2023-06-10,agency,confirmed,106.65,106.65
1073,80,46,2023-07-29,2023-08-01,3,2,2023-05-30,agency,confirmed,111.04,333.11
730,555,48,2023-07-29,2023-08-03,5,3,2023-06-09,web,confirmed,112.64,563.18
1110,54,49,2023-07-29,2023-07-31,2,3,2023-07-20,mobile_app,confirmed,157.2,314.4
685,174,51,2023-07-29,2023-08-01,3,2,2023-06-12,mobile_app,confirmed,167.31,501.94
317,638,52,2023-07-29,2023-07-31,2,3,2023-07-24,web,confirmed,70.97,141.95
734,378,59,2023-07-29,2023-08-01,3,4,2023-06-20,agency,confirmed,84.73,254.19
965,275,60,2023-07-29,2023-08-01,3,2,2023-06-17,agency,confirmed,153.77,461.31
1969,67,62,2023-07-29,2023-07-30,1,2,2023-07-05,phone,confirmed,127.57,127.57
904,661,65,2023-07-29,2023-08-02,4,4,2023-06-09,mobile_app,confirmed,179.2,716.81
1830,799,69,2023-07-29,2023-07-30,1,2,2023-07-25,phone,confirmed,161.56,161.56
1907,709,71,2023-07-29,2023-07-30,1,4,2023-06-22,phone,confirmed,64.16,64.16
64,174,72,2023-07-29,2023-08-01,3,3,2023-07-05,mobile_app,confirmed,155.6,466.8
257,645,73,2023-07-29,2023-08-01,3,3,2023-07-03,phone,confirmed,179.19,537.56
1163,10,79,2023-07-29,2023-08-02,4,4,2023-07-04,agency,confirmed,131.31,525.24
152,775,80,2023-07-29,2023-08-01,3,2,2023-07-06,mobile_app,confirmed,128.8,386.39
1836,201,85,2023-07-29,2023-07-30,1,2,2023-06-04,web,confirmed,169.78,169.78
1759,275,86,2023-07-29,2023-07-30,1,3,2023-07-20,mobile_app,confirmed,66.38,66.38
1862,544,87,2023-07-29,2023-07-31,2,1,2023-06-06,web,confirmed,60.79,121.59
1858,82,90,2023-07-29,2023-07-30,1,4,2023-07-23,web,confirmed,169.1,169.1
1815,114,91,2023-07-29,2023-07-30,1,1,2023-06-19,phone,confirmed,99.64,99.64
105,311,92,2023-07-29,2023-08-03,5,1,2023-06-13,agency,confirmed,144.25,721.26
320,793,93,2023-07-29,2023-08-03,5,4,2023-07-29,phone,confirmed,88.52,442.59
1786,320,97,2023-07-29,2023-07-30,1,2,2023-07-13,agency,confirmed,110.04,110.04
1498,593,98,2023-07-29,2023-07-30,1,4,2023-06-01,web,confirmed,177.04,177.04
1965,532,99,2023-07-29,2023-07-30,1,2,2023-07-22,mobile_app,confirmed,132.0,132.0
1746,20,101,2023-07-29,2023-07-30,1,1,2023-06-11,agency,confirmed,157.61,157.61
1465,542,105,2023-07-29,2023-07-31,2,4,2023-07-10,phone,confirmed,105.57,211.15
1829,467,107,2023-07-29,2023-07-31,2,3,2023-07-27,web,confirmed,148.99,297.98
1641,91,112,2023-07-29,2023-07-31,2,2,2023-07-20,phone,confirmed,157.64,315.29
28,391,113,2023-07-29,2023-08-01,3,1,2023-06-20,phone,confirmed,153.94,461.82
1877,422,115,2023-07-29,2023-07-30,1,4,2023-07-22,mobile_app,confirmed,106.35,106.35
913,171,116,2023-07-29,2023-07-31,2,3,2023-06-18,agency,confirmed,122.3,244.61
1859,295,117,2023-07-29,2023-07-30,1,4,2023-05-30,phone,confirmed,178.95,178.95
1621,799,119,2023-07-29,2023-07-30,1,2,2023-06-25,agency,confirmed,139.61,139.61
527,593,120,2023-07-29,2023-07-30,1,2,2023-07-13,web,confirmed,78.59,78.59
1822,187,121,2023-07-29,2023-07-31,2,3,2023-06-01,web,confirmed,143.15,286.31
57,21,122,2023-07-29,2023-08-03,5,1,2023-07-05,web,confirmed,85.22,426.1
423,364,125,2023-07-29,2023-08-02,4,3,2023-07-18,web,confirmed,85.45,341.81
294,214,131,2023-07-29,2023-07-31,2,1,2023-06-14,agency,confirmed,105.3,210.59
897,442,132,2023-07-29,2023-07-31,2,4,2023-07-22,agency,confirmed,127.17,254.34
754,346,138,2023-07-29,2023-08-01,3,2,2023-07-07,phone,confirmed,76.51,229.53
648,670,139,2023-07-29,2023-08-04,6,2,2023-07-21,web,confirmed,166.43,998.55
784,156,142,2023-07-29,2023-08-02,4,2,2023-06-22,web,confirmed,79.36,317.43
1628,578,143,2023-07-29,2023-07-31,2,4,2023-07-07,agency,confirmed,121.86,243.73
1970,478,144,2023-07-29,2023-07-30,1,2,2023-06-15,web,confirmed,161.79,161.79
1932,744,146,2023-07-29,2023-07-30,1,2,2023-07-07,web,confirmed,87.09,87.09
508,69,147,2023-07-29,2023-07-31,2,3,2023-07-24,phone,confirmed,104.1,208.2
581,242,149,2023-07-29,2023-07-30,1,2,2023-06-29,mobile_app,confirmed,75.09,75.09
1436,164,150,2023-07-29,2023-07-30,1,2,2023-06-06,mobile_app,confirmed,133.0,133.0
591,45,2,2023-07-30,2023-08-02,3,2,2023-06-22,mobile_app,confirmed,174.98,524.95
386,680,3,2023-07-30,2023-08-05,6,3,2023-06-25,phone,confirmed,67.7,406.22
1895,252,4,2023-07-30,2023-07-31,1,1,2023-07-20,mobile_app,confirmed,82.52,82.52
1035,407,5,2023-07-30,2023-08-01,2,4,2023-06-27,mobile_app,confirmed,78.96,157.91
375,50,7,2023-07-30,2023-08-02,3,4,2023-07-04,phone,confirmed,162.58,487.73
1687,658,8,2023-07-30,2023-07-31,1,1,2023-06-14,phone,confirmed,95.53,95.53
328,682,11,2023-07-30,2023-07-31,1,1,2023-06-30,agency,confirmed,119.64,119.64
1857,368,13,2023-07-30,2023-07-31,1,2,2023-06-28,agency,confirmed,106.89,106.89
1248,16,16,2023-07-30,2023-08-02,3,3,2023-06-06,phone,confirmed,153.44,460.33
1920,489,18,2023-07-30,2023-07-31,1,3,2023-06-23,phone,confirmed,63.63,63.63
121,217,19,2023-07-30,2023-08-02,3,3,2023-07-07,agency,confirmed,154.82,464.47
1780,573,21,2023-07-30,2023-07-31,1,2,2023-07-26,web,confirmed,105.61,105.61
102,770,24,2023-07-30,2023-08-02,3,4,2023-06-04,agency,confirmed,109.57,328.7
959,730,26,2023-07-30,2023-08-01,2,4,2023-07-10,phone,confirmed,88.79,177.59
1886,115,27,2023-07-30,2023-07-31,1,4,2023-06-07,phone,confirmed,146.75,146.75
1754,303,34,2023-07-30,2023-07-31,1,4,2023-07-28,phone,confirmed,150.38,150.38
184,681,35,2023-07-30,2023-08-02,3,3,2023-06-13,mobile_app,confirmed,88.65,265.94
1842,396,36,2023-07-30,2023-07-31,1,3,2023-06-17,web,confirmed,154.95,154.95
479,604,38,2023-07-30,2023-08-01,2,3,2023-06-14,phone,confirmed,147.43,294.86
1191,739,39,2023-07-30,2023-08-03,4,2,2023-06-29,mobile_app,confirmed,101.11,404.45
820,693,42,2023-07-30,2023-08-02,3,2,2023-06-25,agency,confirmed,167.72,503.17
977,450,43,2023-07-30,2023-07-31,1,3,2023-07-04,phone,confirmed,124.66,124.66
1592,81,44,2023-07-30,2023-07-31,1,2,2023-07-05,phone,confirmed,168.02,168.02
1256,273,45,2023-07-30,2023-08-02,3,2,2023-06-22,mobile_app,confirmed,79.17,237.5
1273,381,47,2023-07-30,2023-08-01,2,4,2023-07-07,phone,confirmed,148.51,297.01
621,162,53,2023-07-30,2023-08-04,5,2,2023-07-03,phone,confirmed,168.93,844.66
696,100,54,2023-07-30,2023-08-01,2,1,2023-06-12,web,confirmed,70.82,141.63
513,452,55,2023-07-30,2023-08-01,2,1,2023-07-14,phone,confirmed,87.53,175.07
1782,754,61,2023-07-30,2023-07-31,1,2,2023-06-27,web,confirmed,152.1,152.1
458,390,62,2023-07-30,2023-07-31,1,2,2023-07-06,web,confirmed,105.28,105.28
416,798,66,2023-07-30,2023-08-01,2,4,2023-07-10,phone,confirmed,120.2,240.4
226,571,69,2023-07-30,2023-07-31,1,1,2023-07-09,mobile_app,confirmed,165.19,165.19
1710,405,71,2023-07-30,2023-07-31,1,2,2023-06-29,agency,confirmed,94.48,94.48
313,366,75,2023-07-30,2023-08-03,4,2,2023-06-30,mobile_app,confirmed,99.6,398.39
40,753,77,2023-07-30,2023-07-31,1,3,2023-07-20,web,confirmed,146.83,146.83
1353,796,81,2023-07-30,2023-08-01,2,3,2023-06-15,web,confirmed,89.21,178.42
187,192,82,2023-07-30,2023-08-02,3,4,2023-06-10,agency,confirmed,73.95,221.84
143,342,85,2023-07-30,2023-08-03,4,4,2023-07-09,mobile_app,confirmed,141.31,565.24
633,292,86,2023-07-30,2023-07-31,1,3,2023-07-01,mobile_app,confirmed,106.12,106.12
1119,784,88,2023-07-30,2023-08-01,2,1,2023-07-15,phone,confirmed,146.89,293.77
1869,177,90,2023-07-30,2023-07-31,1,1,2023-06-24,agency,confirmed,78.97,78.97
333,533,91,2023-07-30,2023-08-03,4,4,2023-06-28,phone,confirmed,78.65,314.59
195,28,94,2023-07-30,2023-08-01,2,2,2023-06-22,mobile_app,confirmed,159.25,318.51
1875,609,97,2023-07-30,2023-07-31,1,3,2023-06-29,web,confirmed,70.89,70.89
1046,33,98,2023-07-30,2023-08-04,5,1,2023-06-19,mobile_app,confirmed,132.24,661.18
438,629,99,2023-07-30,2023-08-01,2,4,2023-07-29,web,confirmed,168.51,337.02
1002,800,101,2023-07-30,2023-08-02,3,2,2023-07-26,phone,confirmed,109.06,327.18
1185,4,102,2023-07-30,2023-08-02,3,3,2023-07-19,mobile_app,confirmed,173.18,519.55
1433,101,103,2023-07-30,2023-07-31,1,3,2023-07-04,mobile_app,confirmed,157.6,157.6
673,234,110,2023-07-30,2023-08-01,2,2,2023-07-17,mobile_app,confirmed,98.22,196.44
1725,223,115,2023-07-30,2023-07-31,1,4,2023-06-19,mobile_app,confirmed,148.73,148.73
956,132,117,2023-07-30,2023-07-31,1,1,2023-06-01,web,confirmed,139.64,139.64
563,99,119,2023-07-30,2023-08-02,3,4,2023-06-06,agency,confirmed,100.4,301.19
399,344,120,2023-07-30,2023-07-31,1,3,2023-06-08,phone,confirmed,154.72,154.72
1415,235,124,2023-07-30,2023-07-31,1,3,2023-07-17,phone,confirmed,126.66,126.66
103,41,126,2023-07-30,2023-08-02,3,2,2023-06-30,mobile_app,confirmed,154.61,463.83
635,765,128,2023-07-30,2023-08-03,4,1,2023-07-13,web,confirmed,158.34,633.37
430,322,130,2023-07-30,2023-08-05,6,2,2023-07-28,phone,confirmed,89.12,534.75
1357,22,133,2023-07-30,2023-08-03,4,4,2023-06-07,web,confirmed,80.48,321.92
463,545,134,2023-07-30,2023-08-01,2,2,2023-07-22,phone,confirmed,121.69,243.38
1137,625,136,2023-07-30,2023-08-03,4,2,2023-06-14,web,confirmed,78.37,313.48
1548,29,137,2023-07-30,2023-07-31,1,3,2023-06-13,web,confirmed,146.51,146.51
454,509,141,2023-07-30,2023-07-31,1,4,2023-06-16,phone,confirmed,96.36,96.36
1503,666,144,2023-07-30,2023-07-31,1,1,2023-07-24,web,confirmed,152.9,152.9
720,799,146,2023-07-30,2023-08-02,3,2,2023-07-02,mobile_app,confirmed,87.04,261.11
895,451,149,2023-07-30,2023-08-03,4,4,2023-07-11,phone,confirmed,130.88,523.53
662,154,150,2023-07-30,2023-08-04,5,2,2023-06-03,mobile_app,confirmed,85.82,429.11
679,339,1,2023-07-31,2023-08-02,2,1,2023-07-04,agency,confirmed,95.41,190.82
1158,787,4,2023-07-31,2023-08-03,3,1,2023-07-18,phone,confirmed,113.77,341.32
133,48,6,2023-07-31,2023-08-05,5,2,2023-07-08,phone,confirmed,124.23,621.14
1205,362,8,2023-07-31,2023-08-04,4,3,2023-06-18,web,confirmed,172.08,688.31
1324,479,9,2023-07-31,2023-08-04,4,1,2023-06-21,agency,confirmed,170.04,680.16
157,259,11,2023-07-31,2023-08-01,1,4,2023-07-28,phone,confirmed,88.74,88.74
1177,720,12,2023-07-31,2023-08-03,3,4,2023-06-22,mobile_app,confirmed,130.72,392.16
809,525,13,2023-07-31,2023-08-05,5,2,2023-07-25,mobile_app,confirmed,106.89,534.47
598,313,14,2023-07-31,2023-08-03,3,2,2023-07-03,web,confirmed,76.0,228.0
1180,89,18,2023-07-31,2023-08-02,2,2,2023-07-13,phone,confirmed,172.17,344.33
902,46,21,2023-07-31,2023-08-06,6,3,2023-07-08,web,confirmed,170.23,1021.37
1432,415,22,2023-07-31,2023-08-05,5,4,2023-07-03,web,confirmed,133.4,667.02
1352,330,23,2023-07-31,2023-08-01,1,4,2023-06-24,web,confirmed,126.86,126.86
1280,684,27,2023-07-31,2023-08-01,1,1,2023-07-06,phone,confirmed,131.79,131.79
1183,254,29,2023-07-31,2023-08-03,3,1,2023-07-26,web,confirmed,172.0,515.99
785,108,34,2023-07-31,2023-08-02,2,3,2023-07-29,mobile_app,confirmed,68.02,136.03
594,400,36,2023-07-31,2023-08-05,5,3,2023-07-14,phone,confirmed,99.84,499.22
1406,643,43,2023-07-31,2023-08-02,2,2,2023-06-25,mobile_app,confirmed,162.2,324.39
630,392,44,2023-07-31,2023-08-02,2,2,2023-07-04,web,confirmed,164.25,328.5
724,600,49,2023-07-31,2023-08-03,3,3,2023-06-02,phone,confirmed,122.72,368.17
526,62,50,2023-07-31,2023-08-06,6,2,2023-07-24,mobile_app,confirmed,90.76,544.56
1429,764,52,2023-07-31,2023-08-03,3,1,2023-07-10,mobile_app,confirmed,142.96,428.87
1475,752,56,2023-07-31,2023-08-03,3,4,2023-06-10,phone,confirmed,125.04,375.11
291,20,57,2023-07-31,2023-08-02,2,1,2023-06-12,web,confirmed,155.53,311.05
1190,66,61,2023-07-31,2023-08-02,2,3,2023-07-17,agency,confirmed,100.04,200.07
1397,185,62,2023-07-31,2023-08-05,5,1,2023-06-09,phone,confirmed,120.64,603.2
491,369,68,2023-07-31,2023-08-04,4,1,2023-06-03,agency,confirmed,74.64,298.55
1468,184,69,2023-07-31,2023-08-03,3,4,2023-07-02,web,confirmed,60.5,181.49
129,298,70,2023-07-31,2023-08-01,1,3,2023-06-19,web,confirmed,157.1,157.1
933,262,71,2023-07-31,2023-08-05,5,1,2023-06-16,agency,confirmed,140.52,702.62
89,773,77,2023-07-31,2023-08-01,1,2,2023-06-12,agency,confirmed,82.15,82.15
1032,708,78,2023-07-31,2023-08-04,4,1,2023-06-14,web,confirmed,109.09,436.38
1134,395,83,2023-07-31,2023-08-04,4,2,2023-06-23,phone,confirmed,174.26,697.04
876,663,84,2023-07-31,2023-08-01,1,2,2023-06-11,agency,confirmed,61.34,61.34
1368,24,86,2023-07-31,2023-08-04,4,3,2023-07-13,phone,confirmed,110.7,442.81
562,244,87,2023-07-31,2023-08-03,3,4,2023-06-10,web,confirmed,153.23,459.68
1123,620,90,2023-07-31,2023-08-02,2,1,2023-06-28,phone,confirmed,92.67,185.34
843,669,97,2023-07-31,2023-08-04,4,3,2023-06-29,web,confirmed,142.17,568.69
1340,248,100,2023-07-31,2023-08-05,5,1,2023-07-25,agency,confirmed,91.89,459.47
782,764,103,2023-07-31,2023-08-03,3,2,2023-07-08,web,confirmed,142.84,428.52
1097,197,104,2023-07-31,2023-08-03,3,3,2023-07-23,mobile_app,confirmed,128.29,384.88
1094,76,105,2023-07-31,2023-08-03,3,4,2023-06-24,mobile_app,confirmed,141.18,423.55
1052,107,106,2023-07-31,2023-08-01,1,2,2023-07-15,phone,confirmed,119.39,119.39
960,298,107,2023-07-31,2023-08-02,2,3,2023-06-17,mobile_app,confirmed,134.83,269.66
1391,792,108,2023-07-31,2023-08-05,5,2,2023-07-13,phone,confirmed,106.59,532.95
1341,607,109,2023-07-31,2023-08-03,3,4,2023-07-14,phone,confirmed,169.4,508.21
1065,634,112,2023-07-31,2023-08-01,1,4,2023-07-14,agency,confirmed,86.83,86.83
341,93,114,2023-07-31,2023-08-01,1,2,2023-07-18,agency,confirmed,121.8,121.8
1019,256,115,2023-07-31,2023-08-03,3,2,2023-07-10,mobile_app,confirmed,140.84,422.53
